spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,pre_bloom_mean_fished,pre_bloom_mean_no_take,pre_bloom_mean_overall,comparison_mean_fished,comparison_mean_no_take,comparison_mean_overall,change_fished,change_no_take,change_overall
region,Kangaroo Island,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period,Bloom,0.5059572578765932,0.7264002564585648,0.6230676008732656,0.41164422710660753,0.589718928158515,0.4828741075273705,-18.640513462698323,-18.81625551268597,-22.50052693309776
region,Kangaroo Island,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-02,0.5059572578765932,0.7264002564585648,0.6230676008732656,0.41164422710660753,0.589718928158515,0.4828741075273705,-18.640513462698323,-18.81625551268597,-22.50052693309776
region,Kangaroo Island,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period,Bloom,0.38526534730946727,0.26107237003658934,0.31928782813325085,0.49410282275738676,0.3895805769677733,0.4522939244415414,28.25000385007246,49.22321228905744,41.657114549566245
region,Kangaroo Island,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-02,0.38526534730946727,0.26107237003658934,0.31928782813325085,0.49410282275738676,0.3895805769677733,0.4522939244415414,28.25000385007246,49.22321228905744,41.657114549566245
region,Kangaroo Island,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period,Bloom,0.9684157200823867,0.7269360448739146,0.8401296426278859,1.8627622197442215,1.8569008418453934,1.8604176685846903,92.35150577540702,155.44211969396406,121.4441169776359
region,Kangaroo Island,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-02,0.9684157200823867,0.7269360448739146,0.8401296426278859,1.8627622197442215,1.8569008418453934,1.8604176685846903,92.35150577540702,155.44211969396406,121.4441169776359
region,Kangaroo Island,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period,Bloom,1.5587786851257985,1.7533823873823462,1.6621619019495895,1.381917755447167,2.0166971916971916,1.635829529947177,-11.346121894421344,15.017534464227893,-1.5842242546605547
region,Kangaroo Island,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2026-02,1.5587786851257985,1.7533823873823462,1.6621619019495895,1.381917755447167,2.0166971916971916,1.635829529947177,-11.346121894421344,15.017534464227893,-1.5842242546605547
region,Kangaroo Island,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period,Bloom,1.4634515766215244,1.0105375420427323,1.2228409957515411,1.4829146719426287,1.3937195121951218,1.4472366080436259,1.3299446071209502,37.91862787975333,18.35035078736253
region,Kangaroo Island,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-02,1.4634515766215244,1.0105375420427323,1.2228409957515411,1.4829146719426287,1.3937195121951218,1.4472366080436259,1.3299446071209502,37.91862787975333,18.35035078736253
region,Kangaroo Island,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.9449936735942528,1.854400628471931,1.8968661183730193,1.6904204846502293,1.5635223519615837,1.6396612315747712,-13.08863840536739,-15.685837895236148,-13.55946444016081
region,Kangaroo Island,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-02,1.9449936735942528,1.854400628471931,1.8968661183730193,1.6904204846502293,1.5635223519615837,1.6396612315747712,-13.08863840536739,-15.685837895236148,-13.55946444016081
region,Kangaroo Island,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.21209545922396664,0.23235560130849262,0.22285865970637106,0.2633203371563942,0.1462093512136225,0.21647594277928553,24.151803211560292,-37.07517684520803,-2.864020153174721
region,Kangaroo Island,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-02,0.21209545922396664,0.23235560130849262,0.22285865970637106,0.2633203371563942,0.1462093512136225,0.21647594277928553,24.151803211560292,-37.07517684520803,-2.864020153174721
region,Kangaroo Island,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.1792802738732362,1.0493755984685789,1.110268415064512,1.41254660417324,1.525226179795365,1.45761843442209,19.780397880638006,45.346068845247174,31.285229287315644
region,Kangaroo Island,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-02,1.1792802738732362,1.0493755984685789,1.110268415064512,1.41254660417324,1.525226179795365,1.45761843442209,19.780397880638006,45.346068845247174,31.285229287315644
region,Kangaroo Island,simpson_diversity,M1 fish Simpson diversity,period,Bloom,5.578487090712452,4.900722462398353,5.218424631920588,4.271263405648361,3.3685042444011715,3.9101597411494855,-23.433301248298477,-31.26514977645425,-25.07011182586743
region,Kangaroo Island,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2026-02,5.578487090712452,4.900722462398353,5.218424631920588,4.271263405648361,3.3685042444011715,3.9101597411494855,-23.433301248298477,-31.26514977645425,-25.07011182586743
region,Kangaroo Island,simpson_diversity,M2 fish Simpson diversity,period,Bloom,1.0177277071889448,1.1080218717651906,1.0656964821200754,1.1161453325246429,0.8264267063926443,1.0002578820718433,9.670329759178543,-25.414224443416174,-6.140453792063752
region,Kangaroo Island,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2026-02,1.0177277071889448,1.1080218717651906,1.0656964821200754,1.1161453325246429,0.8264267063926443,1.0002578820718433,9.670329759178543,-25.414224443416174,-6.140453792063752
region,Kangaroo Island,simpson_diversity,M2 invertebrate Simpson diversity,period,Bloom,3.2598081270716333,2.286275678816088,2.742619013935875,3.5884754958996186,4.277736827396462,3.8641800284983563,10.08241454760821,87.10503142873921,40.893795633428226
region,Kangaroo Island,simpson_diversity,M2 invertebrate Simpson diversity,period_split,Bloom 2026-02,3.2598081270716333,2.286275678816088,2.742619013935875,3.5884754958996186,4.277736827396462,3.8641800284983563,10.08241454760821,87.10503142873921,40.893795633428226
region,Kangaroo Island,species_richness,M1 fish species richness,period,Bloom,12.7,13.404411764705882,13.07421875,9.666666666666666,10.4375,9.975,-23.884514435695536,-22.133845309928688,-23.704810277860773
region,Kangaroo Island,species_richness,M1 fish species richness,period_split,Bloom 2026-02,12.7,13.404411764705882,13.07421875,9.666666666666666,10.4375,9.975,-23.884514435695536,-22.133845309928688,-23.704810277860773
region,Kangaroo Island,species_richness,M2 fish species richness,period,Bloom,1.2583333333333333,1.3970588235294117,1.33203125,1.3333333333333333,1.1875,1.275,5.960264900662239,-14.999999999999986,-4.281524926686217
region,Kangaroo Island,species_richness,M2 fish species richness,period_split,Bloom 2026-02,1.2583333333333333,1.3970588235294117,1.33203125,1.3333333333333333,1.1875,1.275,5.960264900662239,-14.999999999999986,-4.281524926686217
region,Kangaroo Island,species_richness,M2 invertebrate species richness,period,Bloom,4.716666666666667,5.485294117647059,5.125,5.75,6.1875,5.925,21.908127208480565,12.80160857908848,15.609756097560961
region,Kangaroo Island,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-02,4.716666666666667,5.485294117647059,5.125,5.75,6.1875,5.925,21.908127208480565,12.80160857908848,15.609756097560961
region,Kangaroo Island,total_abundance,M1 fish total abundance,period,Bloom,88.725,101.19117647058823,95.34765625,58.291666666666664,82.3125,67.9,-34.300741993049684,-18.656445284115676,-28.786922856323486
region,Kangaroo Island,total_abundance,M1 fish total abundance,period_split,Bloom 2026-02,88.725,101.19117647058823,95.34765625,58.291666666666664,82.3125,67.9,-34.300741993049684,-18.656445284115676,-28.786922856323486
region,Kangaroo Island,total_abundance,M2 fish total abundance,period,Bloom,9.95,9.345588235294118,9.62890625,2.8333333333333335,7.1875,4.575,-71.52428810720268,-23.092053501180175,-52.486815415821496
region,Kangaroo Island,total_abundance,M2 fish total abundance,period_split,Bloom 2026-02,9.95,9.345588235294118,9.62890625,2.8333333333333335,7.1875,4.575,-71.52428810720268,-23.092053501180175,-52.486815415821496
region,Kangaroo Island,total_abundance,M2 invertebrate total abundance,period,Bloom,10.758333333333333,26.46323529411765,19.1015625,15.791666666666666,14.9375,15.45,46.78543764523627,-43.553764934704084,-19.116564417177912
region,Kangaroo Island,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-02,10.758333333333333,26.46323529411765,19.1015625,15.791666666666666,14.9375,15.45,46.78543764523627,-43.553764934704084,-19.116564417177912
region,South Coast,b20,M1 fish B20 biomass,period,Bloom,4.919822044817086,1.3851194552025237,4.692822795942757,5.260605199252792,1.0947023749995042,4.739867346221131,6.92673741715339,-20.966933870736554,1.0024787281345198
region,South Coast,b20,M1 fish B20 biomass,period_split,Bloom 2025-06,4.919822044817086,NA,4.692822795942757,6.642856389829242,NA,6.642856389829242,35.0222900201712,NA,41.553531396335984
region,South Coast,b20,M1 fish B20 biomass,period_split,Bloom 2026-02,4.919822044817086,1.3851194552025237,4.692822795942757,1.3248865735093116,2.1894047499990084,1.5410161176317358,-73.07043707190492,58.06613225852689,-67.1622777027924
region,South Coast,b20,M1 fish B20 biomass,period_split,Bloom 2026-05,4.919822044817086,1.3851194552025237,4.692822795942757,6.218155487440428,0,5.527249322169269,26.38984562441857,-100,17.780908474701576
region,South Coast,b20,M2 fish B20 biomass,period,Bloom,0.05455598997380982,0.016239487804179054,0.05059221388729629,0,0,0,-100,-100,-100
region,South Coast,b20,M2 fish B20 biomass,period_split,Bloom 2025-06,0.05455598997380982,NA,0.05059221388729629,0,NA,0,-100,NA,-100
region,South Coast,b20,M2 fish B20 biomass,period_split,Bloom 2026-02,0.05455598997380982,0.016239487804179054,0.05059221388729629,0,0,0,-100,-100,-100
region,South Coast,b20,M2 fish B20 biomass,period_split,Bloom 2026-05,0.05455598997380982,0.016239487804179054,0.05059221388729629,0,0,0,-100,-100,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,3.0240384615384617,3.0833333333333335,3.0301724137931036,6.5,4.75,6.28125,114.94435612082671,54.05405405405406,107.29018492176388
region,South Coast,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-06,3.0240384615384617,NA,3.0301724137931036,3.1666666666666665,NA,3.1666666666666665,4.716481187069419,NA,4.504504504504496
region,South Coast,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-02,3.0240384615384617,3.0833333333333335,3.0301724137931036,5.291666666666667,6,5.46875,74.9867514573397,94.59459459459458,80.47652916073969
region,South Coast,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-05,3.0240384615384617,3.0833333333333335,3.0301724137931036,8.203125,3.5,7.680555555555555,171.2639109697933,13.513513513513516,153.4692587324166
region,South Coast,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,2.5048076923076925,6.895833333333333,2.959051724137931,0,0,0,-100,-100,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-06,2.5048076923076925,NA,2.959051724137931,0,NA,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-02,2.5048076923076925,6.895833333333333,2.959051724137931,0,0,0,-100,-100,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-05,2.5048076923076925,6.895833333333333,2.959051724137931,0,0,0,-100,-100,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0.002403846153846154,0,0.0021551724137931034,0,0,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-06,0.002403846153846154,NA,0.0021551724137931034,0,NA,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-02,0.002403846153846154,0,0.0021551724137931034,0,0,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-05,0.002403846153846154,0,0.0021551724137931034,0,0,0,-100,NA,-100
region,South Coast,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,27.63221153846154,18.25,26.661637931034484,1.8571428571428572,4.9375,2.2421875,-93.27906543217549,-72.94520547945206,-91.5902109772856
region,South Coast,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-06,27.63221153846154,NA,26.661637931034484,2.4583333333333335,NA,2.4583333333333335,-91.10337828041177,NA,-90.77951122248268
region,South Coast,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-02,27.63221153846154,18.25,26.661637931034484,2.125,9.125,3.875,-92.30969986950848,-50,-85.46600921509983
region,South Coast,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-05,27.63221153846154,18.25,26.661637931034484,1.53125,0.75,1.4444444444444444,-94.45846020008699,-95.89041095890411,-94.58231167874689
region,South Coast,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,16.451923076923077,11.354166666666666,15.924568965517242,9.214285714285714,6.1875,8.8359375,-43.99265258411956,-45.50458715596331,-44.513804303694684
region,South Coast,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-06,16.451923076923077,NA,15.924568965517242,8.75,NA,8.75,-46.81472822910578,NA,-45.053457842739206
region,South Coast,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-02,16.451923076923077,11.354166666666666,15.924568965517242,4.625,5,4.71875,-71.88778492109877,-55.96330275229357,-70.3681147651915
region,South Coast,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-05,16.451923076923077,11.354166666666666,15.924568965517242,11.109375,7.375,10.694444444444445,-32.47369959088252,-35.04587155963303,-32.84311514112571
region,South Coast,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
region,South Coast,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-06,0,NA,0,0,NA,0,NA,NA,NA
region,South Coast,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-02,0,0,0,0,0,0,NA,NA,NA
region,South Coast,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-05,0,0,0,0,0,0,NA,NA,NA
region,South Coast,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period,Bloom,1.3028846153846154,1.375,1.3103448275862069,1.6696428571428572,1.4375,1.640625,28.14971006852926,4.545454545454547,25.205592105263165
region,South Coast,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2025-06,1.3028846153846154,NA,1.3103448275862069,1.5416666666666667,NA,1.5416666666666667,18.32718327183271,NA,17.653508771929836
region,South Coast,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2026-02,1.3028846153846154,1.375,1.3103448275862069,1.1666666666666667,1.5,1.25,-10.455104551045508,9.09090909090908,-4.60526315789474
region,South Coast,invert_phylum_richness,M2 invertebrate Arthropoda species richness,period_split,Bloom 2026-05,1.3028846153846154,1.375,1.3103448275862069,1.90625,1.375,1.8472222222222223,46.309963099631005,0,40.97222222222223
region,South Coast,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period,Bloom,5.259615384615385,4.4375,5.174568965517241,1.1875,1.6875,1.25,-77.42230347349178,-61.971830985915496,-75.84339858392336
region,South Coast,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2025-06,5.259615384615385,NA,5.174568965517241,1.7083333333333333,NA,1.7083333333333333,-67.51980499695308,NA,-66.98597806469527
region,South Coast,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2026-02,5.259615384615385,4.4375,5.174568965517241,1.4583333333333333,2.75,1.78125,-72.27300426569165,-38.02816901408451,-65.5768429820908
region,South Coast,invert_phylum_richness,M2 invertebrate Echinodermata species richness,period_split,Bloom 2026-05,5.259615384615385,4.4375,5.174568965517241,0.890625,0.625,0.8611111111111112,-83.06672760511883,-85.91549295774648,-83.3587856911472
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period,Bloom,3.141826923076923,2.8333333333333335,3.1099137931034484,1.7857142857142858,2.1875,1.8359375,-43.16318723357744,-22.794117647058826,-40.96500346500347
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2025-06,3.141826923076923,NA,3.1099137931034484,2.125,NA,2.125,-32.36419280795715,NA,-31.670131670131667
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-02,3.141826923076923,2.8333333333333335,3.1099137931034484,1.375,2,1.53125,-56.23565416985463,-29.411764705882362,-50.76230076230077
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-05,3.141826923076923,2.8333333333333335,3.1099137931034484,1.8125,2.375,1.875,-42.3106350420811,-16.176470588235304,-39.70893970893972
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period,Bloom,0.2784029075985742,0.28453082118401135,0.2790368296936194,0.3770386848419894,0.2669407309079926,0.3632764406002398,35.42914766739324,-6.182138793548461,30.18942373991092
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2025-06,0.2784029075985742,NA,0.2790368296936194,0.29103238555140953,NA,0.29103238555140953,4.536403036079491,NA,4.298914903441656
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-02,0.2784029075985742,0.28453082118401135,0.2790368296936194,0.1669019364015823,0.3137334046244315,0.2036098034572946,-40.05021792292624,10.26341656728087,-27.031208145226998
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-05,0.2784029075985742,0.28453082118401135,0.2790368296936194,0.48809232774110944,0.22014805719155367,0.45832074212449214,75.31868900050566,-22.627694154377792,64.25098530101752
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period,Bloom,1.1729331754300898,1.107716277501736,1.166186599782329,0.28658027124567625,0.37615048657777633,0.2977765481621888,-75.56721241680343,-66.04270477760612,-74.46578890395676
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2025-06,1.1729331754300898,NA,1.166186599782329,0.44996650875247657,NA,0.44996650875247657,-61.63749835215605,NA,-61.41556515599959
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-02,1.1729331754300898,1.107716277501736,1.166186599782329,0.3346809416596092,0.7523009731555527,0.4390859495335951,-71.46632487934457,-32.08540955521224,-62.3485684353129
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period_split,Bloom 2026-05,1.1729331754300898,1.107716277501736,1.166186599782329,0.20727268077540129,0,0.18424238291146783,-82.32868801759327,-100,-84.20129480600643
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period,Bloom,0.7998964342721119,0.7579271490603134,0.7955547840777879,0.3457991924961699,0.5810538979968579,0.37520603068375596,-56.76950444080432,-23.336444839420906,-52.83718504456017
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2025-06,0.7998964342721119,NA,0.7955547840777879,0.5014637740369878,NA,0.5014637740369878,-37.308912435231846,NA,-36.96678292013694
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-02,0.7998964342721119,0.7579271490603134,0.7955547840777879,0.21836972059781273,0.5299717431107382,0.2962702262260441,-72.70025077727414,-30.076163155284362,-62.75929299206183
region,South Coast,invert_phylum_shannon,M2 invertebrate Mollusca Shannon diversity,period_split,Bloom 2026-05,0.7998964342721119,0.7579271490603134,0.7955547840777879,0.3352110263802472,0.6321360528829777,0.3682026959916617,-58.09319656671781,-16.596726523557436,-53.7174933315894
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period,Bloom,1.147944847352553,1.1660080442433383,1.149813453927462,1.4053550295689288,1.3317307692307692,1.3961519970266587,22.423567021536584,14.21282861688779,21.4242181858082
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2025-06,1.147944847352553,NA,1.149813453927462,1.3928192229524083,NA,1.3928192229524083,21.33154534075365,NA,21.134364726286876
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-02,1.147944847352553,1.1660080442433383,1.149813453927462,0.9185620989719163,1.4134615384615383,1.0422869588443218,-19.982035627377968,21.22228019265347,-9.35164697506869
region,South Coast,invert_phylum_simpson,M2 invertebrate Arthropoda Simpson diversity,period_split,Bloom 2026-05,1.147944847352553,1.1660080442433383,1.149813453927462,1.5926033060240035,1.25,1.5545362720213365,38.73517614517314,7.203377041122124,35.19899829937171
region,South Coast,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period,Bloom,2.960856341122542,2.7090311848432655,2.9348054628867546,1.0832171757591924,1.3135449041249987,1.1120081418049184,-63.41540922757113,-51.51237418475876,-62.10964727075583
region,South Coast,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2025-06,2.960856341122542,NA,2.9348054628867546,1.5448412698412697,NA,1.5448412698412697,-47.82451115964721,NA,-47.36137405435651
region,South Coast,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2026-02,2.960856341122542,2.7090311848432655,2.9348054628867546,1.4083333333333332,2.0020898082499974,1.5567724520624993,-52.43493195622604,-26.09572678780991,-46.954833233436354
region,South Coast,invert_phylum_simpson,M2 invertebrate Echinodermata Simpson diversity,period_split,Bloom 2026-05,2.960856341122542,2.7090311848432655,2.9348054628867546,0.7881895813881108,0.625,0.7700574056783207,-73.37967497979702,-76.92902158170763,-73.76121124836426
region,South Coast,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period,Bloom,2.088729143352858,2.0395838157900985,2.083645143949814,1.3506819019020795,1.7791682919283898,1.4042427006553684,-35.334750980017176,-12.768071694118063,-32.60643710217144
region,South Coast,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2025-06,2.088729143352858,NA,2.083645143949814,1.5502669401030276,NA,1.5502669401030276,-25.779417353534072,NA,-25.59832250685932
region,South Coast,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-02,2.088729143352858,2.0395838157900985,2.083645143949814,1.1835752419085752,1.6770242914979756,1.3069375043059255,-43.33514971650736,-17.77615224661281,-37.27638757967878
region,South Coast,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-05,2.088729143352858,2.0395838157900985,2.083645143949814,1.3385025100742882,1.881312292358804,1.398814708105901,-35.917851563764515,-7.759991141623317,-32.86694175504999
region,South Coast,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.3674692062581362,0.8224108093320569,1.3324654559968283,0.9338290252929206,0.3158622032232669,0.8565831725342139,-31.71114778897315,-61.59313573713812,-35.71441806021177
region,South Coast,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-06,1.3674692062581362,NA,1.3324654559968283,0.9958485892740767,NA,0.9958485892740767,-27.17579418120431,NA,-25.26270870346322
region,South Coast,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-02,1.3674692062581362,0.8224108093320569,1.3324654559968283,0.6291332838595208,0.6317244064465338,0.629781064506274,-53.992873771465405,-23.18627147427624,-52.73565542191639
region,South Coast,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-05,1.3674692062581362,0.8224108093320569,1.3324654559968283,1.0248325918375119,0,0.9109623038555661,-25.056258148451874,-100,-31.63332679614814
region,South Coast,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.06514323372427425,0.09118548215128264,0.06783725942361994,0.006188814112142368,0,0.0054152123481245725,-90.49968237939002,-100,-92.01734799705208
region,South Coast,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-06,0.06514323372427425,NA,0.06783725942361994,0,NA,0,-100,NA,-100
region,South Coast,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-02,0.06514323372427425,0.09118548215128264,0.06783725942361994,0.028881132523331052,0,0.02166084939249829,-55.66518443715343,-100,-68.06939198820832
region,South Coast,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-05,0.06514323372427425,0.09118548215128264,0.06783725942361994,0,0,0,-100,-100,-100
region,South Coast,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.7126768521822813,1.7041196494304836,1.7117916243114057,1.18499141681048,1.4105804541350364,1.2131900464760497,-30.810566202224777,-17.225269093842556,-29.12746918223334
region,South Coast,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-06,1.7126768521822813,NA,1.7117916243114057,1.3959017713493589,NA,1.3959017713493589,-18.495904842135843,NA,-18.453756197639905
region,South Coast,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-02,1.7126768521822813,1.7041196494304836,1.7117916243114057,1.0487126493736822,1.5567293708446155,1.1757168297414156,-38.767628695546406,-8.649056927142752,-31.316591748463225
region,South Coast,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-05,1.7126768521822813,1.7041196494304836,1.7117916243114057,1.1570045716471995,1.2644315374254576,1.168940901178117,-32.44466577726253,-25.80148126054233,-31.712430147662317
region,South Coast,simpson_diversity,M1 fish Simpson diversity,period,Bloom,3.5190714484398327,2.154133411484307,3.431414877259203,2.326471233002756,0.916548068078387,2.15023083738721,-33.889627787063304,-57.45165720971576,-37.336902872418676
region,South Coast,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2025-06,3.5190714484398327,NA,3.431414877259203,2.4565997469783545,NA,2.4565997469783545,-30.191819547526407,NA,-28.408547644331165
region,South Coast,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2026-02,3.5190714484398327,2.154133411484307,3.431414877259203,1.7740334738462513,1.708096136156774,1.757549139423882,-49.58802343633112,-20.70611193111715,-48.78062833289045
region,South Coast,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2026-05,3.5190714484398327,2.154133411484307,3.431414877259203,2.4848371999455954,0.125,2.222633066618307,-29.389407508414223,-94.19720248831437,-35.22692107712706
region,South Coast,simpson_diversity,M2 fish Simpson diversity,period,Bloom,0.4374504767320337,0.4041666666666667,0.43400732396665087,0.15178571428571427,0.25,0.1640625,-65.30219479479669,-38.144329896907216,-62.19821856909341
region,South Coast,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2025-06,0.4374504767320337,NA,0.43400732396665087,0.16666666666666666,NA,0.16666666666666666,-61.900449186443424,NA,-61.59819029241236
region,South Coast,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2026-02,0.4374504767320337,0.4041666666666667,0.43400732396665087,0.20833333333333334,0.375,0.25,-52.37556148305428,-7.2164948453608275,-42.39728543861854
region,South Coast,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2026-05,0.4374504767320337,0.4041666666666667,0.43400732396665087,0.125,0.125,0.125,-71.42533688983256,-69.0721649484536,-71.19864271930928
region,South Coast,simpson_diversity,M2 invertebrate Simpson diversity,period,Bloom,4.406366704322684,4.575071197111323,4.423818893231854,3.0798823481154507,3.6768276966357933,3.1545005166804936,-30.103812170374752,-19.63343217571513,-28.692819647145413
region,South Coast,simpson_diversity,M2 invertebrate Simpson diversity,period_split,Bloom 2025-06,4.406366704322684,NA,4.423818893231854,3.553121505149619,NA,3.553121505149619,-19.363917177751546,NA,-19.68203059610653
region,South Coast,simpson_diversity,M2 invertebrate Simpson diversity,period_split,Bloom 2026-02,4.406366704322684,4.575071197111323,4.423818893231854,2.6751679266920836,4.000923480458152,3.0066068151336007,-39.28857704766785,-12.549481569066842,-32.03594252618461
